,サマナー,ぷーちゃん♪,1455,5
640位,,黒魔術師,れい嬢,962,5
641位,,リトルウィッチ,Sheena☆ｼﾙｷｰ,962,5
642位,,サマナー,☆マルアカ☆,962,5
643位,,ランサー,黄昏ｒｓ,962,5
644位,,ビショップ,馬之助,962,5
645位,,戦士,槭凛海,962,5
646位,,ランサー,ooよーだoo,962,4
647位,,リトルウィッチ,ﾙﾅﾙﾅ,962,3
648位,,メイド,☆ﾏﾐﾑﾒｲﾄﾞ☆,961,5
649位,,霊術師,しんくれあ,961,5
650位,,霊術師,ポリアフ,961,5
651位,,霊術師,てぃんき,961,5
652位,,リトルウィッチ,∮Cocoa∮,961,5
653位,,アーチャー,カクラ,961,5
654位,,ランサー,ﾊﾝﾏｰｶﾝﾏｰ,961,5
655位,,武道家,ナカリシカ,961,5
656位,,シーフ,〓林武〓,961,5
657位,,戦士,kekei,961,5
658位,,剣士,マサオ,961,5
659位,,武道家,灰なな,961,4
660位,,アーチャー,7thワールド,961,2
661位,,アーチャー,夏菜子お,961,1
662位,,サマナー,ららみ～,960,5
663位,,アーチャー,Laptor,960,5
664位,,戦士,ryde,960,5
665位,,戦士,僕は使えない,960,5
666位,,アルケミスト,きれじの妹,959,5
667位,,マスケッティア,射之助,959,5
668位,,リトルウィッチ,Xx鬼針おどろxX,959,5
669位,,サマナー,シルドレ,959,5
670位,,ランサー,watta_alt,959,5
671位,,ランサー,フィル二,959,5
672位,,追放天使,みう先輩,959,5
673位,,ビショップ,って、おい！,959,5
674位,,ウルフマン,おーかみ。,959,5
675位,,アルケミスト,見てくるおすぎ,958,5
676位,,獣人,ﾊﾝﾏｶﾝﾏ,958,5
677位,,リトルウィッチ,イチゴ大福姫,958,5
678位,,リトルウィッチ,ビッグ・マム,958,5
679位,,リトルウィッチ,evian1_5,958,5
680位,,プリンセス,るーちぇっ,958,5
681位,,ビーストテイマー,ﾛﾏﾈｺﾝﾃｨ,958,5
682位,,ランサー,洋食焼き,958,5
683位,,シーフ,セッタ14mg,958,5
684位,,ビショップ,ユスピナ,958,5
685位,,戦士,むこうぶっち,958,5
686位,,剣士,斬之助,958,5
687位,,ランサー,star＠弓,958,3
688位,,ウィザード,Ψ人生Ψ,958,3
689位,,メイド,Cloche,957,5
690位,,獣人,キリン丸,957,5
691位,,リトルウィッチ,FairyinyourHart,957,5
692位,,リトルウィッチ,まなぷりん歌姫,957,5
693位,,アーチャー,黒梅酒,957,5
694位,,ランサー,これから☆,957,5
695位,,ウィザード,アイスウィザード,957,5
696位,,戦士,オストヴァルト,957,5
697位,,剣士,Ф黒大和Ф,957,5
698位,,剣士,２０％読込中,957,5
699位,,剣士,卍俺に任せろ卍,957,4
700位,,黒魔術師,天翔＇龍閃,956,5
701位,,獣人,ﾎﾟｰﾄｶﾞｽ・D．ｴｰｽ,956,5
702位,,光奏師,絶食系まねき☆,956,5
703位,,プリンセス,伝説の左,956,5
704位,,プリンセス,みくにちゃん,956,5
705位,,アーチャー,コーラⅡ,956,5
706位,,ランサー,akachanhonpo,956,5
707位,,ランサー,BLAKooL,956,5
708位,,武道家,マツブッシー,956,5
709位,,追放天使,天の使者,956,5
710位,,ビショップ,ドラⅢ,956,5
711位,,ビショップ,Shaft＋,956,5
712位,,ウィザード,舞之助,956,5
713位,,剣士,アントニオ洋,956,5
714位,,アルケミスト,天ノ銃,955,5
715位,,マスケッティア,Type℃,955,5
716位,,プリンセス,燐ちゃん,955,5
717位,,アーチャー,MasterOfPuppets,955,5
718位,,ランサー,Eligoｓ,955,5
719位,,武道家,☆ＡＬＬ☆,955,5
720位,,戦士,norabozu,955,5
721位,,黒魔術師,雪見時雨,954,5
722位,,獣人,藍原しおん,954,5
723位,,闘士,Shaft,954,5
724位,,闘士,ﾘﾝﾃﾞｨｽ,954,5
725位,,霊術師,Lilakugel,954,5
726位,,霊術師,Erza・Scarlett,954,5
727位,,悪魔,権謀術数,954,5
728位,,プリンセス,リリルル,954,5
729位,,プリンセス,変身ロボ,954,5
730位,,プリンセス,grina4,954,5
731位,,ランサー,メリデ♪,954,5
732位,,武道家,Ｓｈａｆｔ§,954,5
733位,,シーフ,tantan_07,954,5
734位,,追放天使,☆もんもんだよ☆,954,5
735位,,ビショップ,エルゴプラクシー,954,5
736位,,ウルフマン,tantan_39,954,5
737位,,ウィザード,インフェルノ中林,954,5
738位,,剣士,ダテマキマン,954,5
739位,,剣士,けんしくん,954,5
740位,,黒魔術師,しのぶちゃ,953,5
741位,,光奏師,とんぼ。,953,5
742位,,霊術師,Ｐあぶ,953,5
743位,,リトルウィッチ,天ノ鞄,953,5
744位,,アーチャー,ユーピー,953,5
745位,,ランサー,瀬斑,953,5
746位,,武道家,Wokka,953,5
747位,,シーフ,埋火,953,5
748位,,追放天使,べやまあ,953,5
749位,,ビショップ,花井。,953,5
750位,,ビショップ,♪CARAMEL♪,953,5
751位,,剣士,エコシュウ,953,5
752位,,ウルフマン,ジャガージャック,953,4
753位,,メイド,赤いヘアピン,952,5
754位,,霊術師,雪＊,952,5
755位,,リトルウィッチ,その辺の少女,952,5
756位,,ランサー,銀嶺弧雀,952,5
757位,,武道家,うどみょん⇒,952,5
758位,,武道家,月風魔,952,5
759位,,武道家,☆トイプードル☆,952,5
760位,,武道家,kuodo,952,5
761位,,シーフ,シーディア。,952,5
762位,,ビショップ,独房502号室,952,5
763位,,ビショップ,すきっぷびーと,952,5
764位,,戦士,クラエフ,952,5
765位,,剣士,かぼぞー,952,5
766位,,ランサー,おふくさん。,952,0
767位,,メイド,準備運動で骨折,951,5
768位,,光奏師,ゆゆちゃす,951,5
769位,,ネクロマンサー,John_Necramancer,951,5
770位,,リトルウィッチ,お姫ちゃまよん♪,951,5
771位,,アーチャー,ミ～仔,951,5
772位,,シーフ,スターリング＿,951,5
773位,,追放天使,ひまつぶC,951,5
774位,,ウィザード,Shifuku,951,5
775位,,戦士,羅列,951,5
776位,,ウィザード,安井ねこ,951,2
777位,,マスケッティア,れぎん銃士,950,5
778位,,霊術師,ラケリン,950,5
779位,,ネクロマンサー,tantan_09,950,5
780位,,リトルウィッチ,みみながにゃんこ,950,5
781位,,サマナー,はぴちゃん,950,5
782位,,アーチャー,きゃりーぱふぱふ,950,5
783位,,アーチャー,Feeorin,950,5
784位,,武道家,さいたま。,950,5
785位,,追放天使,クロウ･300グラム,950,5
786位,,追放天使,ユティサン,950,5
787位,,ウィザード,リイド,950,5
788位,,剣士,真ノ漢（ｵﾄｺ）,950,5
789位,,剣士,わきげボンバー,950,5
790位,,獣人,JimmyHoffa,949,5
791位,,獣人,峰童子,949,5
792位,,光奏師,キャメリッサ,949,5
793位,,霊術師,人生に迷った,949,5
794位,,霊術師,【めぐみん】,949,5
795位,,リトルウィッチ,メルティアーノ♪,949,5
796位,,サマナー,ジャムぽてと,949,5
797位,,ランサー,むくどり,949,5
798位,,ランサー,ルナ‘,949,5
799位,,武道家,maori,949,5
800位,,シーフ,クルー†,949,5
801位,,追放天使,万物創生,949,5
802位,,ビショップ,ルーシェル☆,949,5
803位,,ウィザード,fucoxanthinol,949,5
804位,,ウィザード,yuzkiha,949,5
805位,,戦士,Zoos,949,5
806位,,霊術師,紗那・D,948,5
807位,,リトルウィッチ,伊吹星名,948,5
808位,,リトルウィッチ,薬師寺胡桃,948,5
809位,,サマナー,CandyAlice,948,5
810位,,ビーストテイマー,愛愛,948,5
811位,,アーチャー,ＡＧＥＨＡ＠弓,948,5
812位,,ランサー,ななえる,948,5
813位,,ランサー,槍聖,948,5
814位,,武道家,まぼろし探偵,948,5
815位,,武道家,kontyan,948,5
816位,,武道家,§ｵﾄﾉﾊ§武☆,948,5
817位,,シーフ,ゼルドリッツ,948,5
818位,,追放天使,ひろぽん666,948,5
819位,,追放天使,そーうとうの,948,5
820位,,黒魔術師,ﾆｺ・ロビン,947,5
821位,,悪魔,Ф青大和Ф,947,5
822位,,プリンセス,ドラゴン愛,947,5
823位,,ランサー,Chartier,947,5
824位,,武道家,主席補佐官,947,5
825位,,武道家,☆ＳＨＩＨＵ☆,947,5
826位,,シーフ,すた３,947,5
827位,,追放天使,早ゆで,947,5
828位,,ビショップ,ﾀｲｶﾞｰﾒﾛﾝ,947,5
829位,,ウルフマン,マスオ。,947,5
830位,,ウィザード,ｳｨｻﾞｰﾄﾞﾏﾝ,947,5
831位,,リトルウィッチ,テイム委員会,947,4
832位,,リトルウィッチ,Artesano＋,947,3
833位,,戦士,夕焼海色,947,3
834位,,追放天使,BAMP,947,0
835位,,霊術師,wakky☆,946,5
836位,,ネクロマンサー,あいモモン,946,5
837位,,サマナー,＄ジャッカル＄,946,5
838位,,ランサー,たなばたよう,946,5
839位,,ランサー,ARGO,946,5
840位,,ランサー,ぽかさん,946,5
841位,,武道家,マエタン,946,5
842位,,武道家,☆HIROKI☆,946,5
843位,,シーフ,だいこくてん,946,5
844位,,シーフ,KBチーズ,946,5
845位,,ビショップ,腰は体の要なり,946,5
846位,,ウィザード,おつち,946,5
847位,,ウィザード,ウェザーブレイク,946,5
848位,,アルケミスト,Gazelle_tea,945,5
849位,,闘士,ふぁいた～,945,5
850位,,アーチャー,ねこうさぎ＊,945,5
851位,,アーチャー,kekeiφ,945,5
852位,,ランサー,ウィンリ１,945,5
853位,,ランサー,MmuzFI,945,5
854位,,武道家,ボロイ,945,5
855位,,武道家,反創世,945,5
856位,,シーフ,天攻,945,5
857位,,シーフ,銀色、遥か,945,5
858位,,シーフ,べーやまあ,945,5
859位,,ビショップ,殴って候,945,5
860位,,戦士,鮃鮃鮃,945,5
861位,,戦士,Garugo,945,5
862位,,獣人,緑仙,945,3
863位,,アルケミスト,ぽいっぽい,944,5
864位,,霊術師,§社長秘書§,944,5
865位,,霊術師,しばざくら,944,5
866位,,霊術師,ぱるとあ,944,5
867位,,悪魔,綾部貴子,944,5
868位,,プリンセス,世界で1番お姫様,944,5
869位,,アーチャー,マグロソフト,944,5
870位,,ランサー,キャンドルスピン,944,5
871位,,武道家,☆副隊長☆,944,5
872位,,武道家,TYAN,944,5
873位,,ビショップ,kirara4,944,5
874位,,ウルフマン,ふぃるもあ,944,5
875位,,戦士,のー戦士,944,5
876位,,戦士,アリーヴェデルチ,944,5
877位,,剣士,一撃⇔必殺,944,5
878位,,シーフ,リッチカスタード,944,3
879位,,アルケミスト,銃迅狗,943,5
880位,,獣人,さらまんだーε,943,5
881位,,獣人,みょん⇒,943,5
882位,,獣人,ぽーたろー,943,5
883位,,霊術師,cheap__,943,5
884位,,霊術師,愛の霊術☆コザク,943,5
885位,,悪魔,ねっき一,943,5
886位,,リトルウィッチ,しのぶ♪,943,5
887位,,リトルウィッチ,Lacris,943,5
888位,,リトルウィッチ,モロチ,943,5
889位,,ビーストテイマー,リヤン,943,5
890位,,ビーストテイマー,マリイちゃん,943,5
891位,,ビーストテイマー,リリ～ちゃん♪,943,5
892位,,アーチャー,ナイトシェイド,943,5
893位,,武道家,is2235,943,5
894位,,武道家,ナプル,943,5
895位,,武道家,JackBlow,943,5
896位,,武道家,漆黒の豺狼,943,5
897位,,シーフ,ヨザクラ,943,5
898位,,シーフ,一紅,943,5
899位,,シーフ,スリーエフ,943,5
900位,,ウルフマン,並盛り,943,5
901位,,ウィザード,sevencraw,943,5
902位,,戦士,ⅩHIDEⅩ,943,5
903位,,剣士,♪yousk♪,943,5
904位,,メイド,Gauvain,943,0
905位,,メイド,セフィナ。,942,5
906位,,獣人,れありー,942,5
907位,,獣人,Aウィンリ,942,5
908位,,獣人,化石の記憶,942,5
909位,,光奏師,tibe,942,5
910位,,霊術師,ＮARUMI,942,5
911位,,霊術師,れぃたま,942,5
912位,,プリンセス,九条院伊織,942,5
913位,,プリンセス,物理ﾘﾄﾙ,942,5
914位,,サマナー,huzuki,942,5
915位,,アーチャー,蜀葵,942,5
916位,,アーチャー,ラリラリホー,942,5
917位,,ランサー,ひろぽんarc,942,5
918位,,ランサー,楓ちゃん,942,5
919位,,武道家,ふわとろ煮込み。,942,5
920位,,シーフ,conrad_S,942,5
921位,,追放天使,キャロ教徒,942,5
922位,,追放天使,blackened,942,5
923位,,ビショップ,モイスチャー光,942,5
924位,,ビショップ,【苦集滅道】,942,5
925位,,ウィザード,Magicdoll,942,5
926位,,ウィザード,ヴェロックス,942,5
927位,,ウィザード,Drosselmeyer,942,5
928位,,ウィザード,スザク,942,5
929位,,戦士,神券勝負,942,5
930位,,剣士,臆病なｶｰﾚｯｼﾞ君,942,5
931位,,剣士,デマルカシオン,942,5
932位,,剣士,＜ブレイド＞,942,5
933位,,アルケミスト,山佐BAR連チャン,941,5
934位,,黒魔術師,くろま子,941,5
935位,,光奏師,ろんちき。,941,5
936位,,霊術師,かーらτ,941,5
937位,,霊術師,レイセフト,941,5
938位,,プリンセス,優奈☆,941,5
939位,,プリンセス,ﾌﾟﾘﾝｾｽ・ﾌﾟﾘｽﾞﾝ,941,5
940位,,プリンセス,りろじん,941,5
941位,,サマナー,NEOぷーちゃん,941,5
942位,,サマナー,さもぷりさん,941,5
943位,,ビーストテイマー,charm,941,5
944位,,ビーストテイマー,アル・シェリ,941,5
945位,,アーチャー,撃業,941,5
946位,,ランサー,まえもぐまん,941,5
947位,,武道家,＠KKZZRR,941,5
948位,,武道家,長船乱怒,941,5
949位,,武道家,ろんしゃん,941,5
950位,,追放天使,跫音,941,5
951位,,ビショップ,8ちゃん,941,5
952位,,ウィザード,ユド,941,5
953位,,ウィザード,深井,941,5
954位,,戦士,DayDream♪,941,5
955位,,戦士,冴ゆる,941,5
956位,,戦士,稟賦,941,5
957位,,剣士,‡魔虎‡,941,5
958位,,ビーストテイマー,ハーモ二,941,4
959位,,ビーストテイマー,初め,941,0
960位,,アルケミスト,☆どろっせる☆,940,5
961位,,メイド,Vipsania,940,5
962位,,霊術師,さくらよう,940,5
963位,,リトルウィッチ,ゆにゃ,940,5
964位,,プリンセス,ⅹﾗﾝﾗﾝⅹ,940,5
965位,,アーチャー,♪♯♯♯♪,940,5
966位,,ランサー,↑ウラチャ↑,940,5
967位,,ランサー,グレープジュース,940,5
968位,,ランサー,眠れる女子,940,5
969位,,ランサー,ｔんぽｗ,940,5
970位,,武道家,武道s,940,5
971位,,武道家,ワイはロリコン,940,5
972位,,武道家,クロネコ♪,940,5
973位,,シーフ,Ф赤大和Ф,940,5
974位,,追放天使,バカ旦那,940,5
975位,,ビショップ,葵月華,940,5
976位,,ビショップ,Eksrens,940,5
977位,,ウルフマン,ライジング,940,5
978位,,ウィザード,SyuWizard,940,5
979位,,ウィザード,seja世宗,940,5
980位,,ウィザード,sｉmpｌe,940,5
981位,,戦士,チャチャマル,940,5
982位,,剣士,もちゃ王,940,5
983位,,シーフ,ダム坊,940,4
984位,,追放天使,マゾンガーＺ,940,4
985位,,ビショップ,†ごまちゃん†,940,3
986位,,光奏師,ﾋﾞﾁﾋﾞﾁおじさん,939,5
987位,,霊術師,リトル☆ブーツ,939,5
988位,,ネクロマンサー,げんこつ隊長,939,5
989位,,リトルウィッチ,どつき姫ﾟ,939,5
990位,,アーチャー,☆海賊√,939,5
991位,,ランサー,i_mon,939,5
992位,,ランサー,お豆腐槍,939,5
993位,,武道家,黒ノ孤独ユノ,939,5
994位,,武道家,紫あじさい,939,5
995位,,シーフ,tyoro,939,5
996位,,追放天使,獅子座流星群,939,5
997位,,ビショップ,クルｰクルｰ,939,5
998位,,ウィザード,武タケル,939,5
999位,,戦士,rding,939,5
