,サマナー,ぷーちゃん♪,1452,5
636位,,武道家,ナカリシカ,961,5
637位,,シーフ,〓林武〓,961,5
638位,,戦士,kekei,961,5
639位,,剣士,マサオ,961,5
640位,,武道家,灰なな,961,4
641位,,アーチャー,夏菜子お,961,1
642位,,アーチャー,Laptor,960,5
643位,,ランサー,※Ading※,960,5
644位,,戦士,ryde,960,5
645位,,戦士,僕は使えない,960,5
646位,,アーチャー,7thワールド,960,2
647位,,リトルウィッチ,Xx鬼針おどろxX,959,5
648位,,アーチャー,カクラ,959,5
649位,,追放天使,みう先輩,959,5
650位,,ウルフマン,おーかみ。,959,5
651位,,アルケミスト,見てくるおすぎ,958,5
652位,,獣人,ﾊﾝﾏｶﾝﾏ,958,5
653位,,プリンセス,るーちぇっ,958,5
654位,,シーフ,セッタ14mg,958,5
655位,,追放天使,ユスピナ,958,5
656位,,マスケッティア,射之助,957,5
657位,,メイド,Cloche,957,5
658位,,ビーストテイマー,ﾛﾏﾈｺﾝﾃｨ,957,5
659位,,ランサー,これから☆,957,5
660位,,ウィザード,アイスウィザード,957,5
661位,,戦士,オストヴァルト,957,5
662位,,剣士,斬之助,957,5
663位,,剣士,２０％読込中,957,5
664位,,黒魔術師,天翔＇龍閃,956,5
665位,,光奏師,絶食系まねき☆,956,5
666位,,リトルウィッチ,FairyinyourHart,956,5
667位,,プリンセス,伝説の左,956,5
668位,,アーチャー,コーラⅡ,956,5
669位,,ランサー,BLAKooL,956,5
670位,,武道家,マツブッシー,956,5
671位,,ビショップ,ドラⅢ,956,5
672位,,ビショップ,Shaft＋,956,5
673位,,ウィザード,Ψ人生Ψ,956,3
674位,,マスケッティア,Type℃,955,5
675位,,霊術師,ポリアフ,955,5
676位,,リトルウィッチ,ビッグ・マム,955,5
677位,,プリンセス,イチゴ大福姫,955,5
678位,,プリンセス,燐ちゃん,955,5
679位,,アーチャー,MasterOfPuppets,955,5
680位,,ランサー,Eligoｓ,955,5
681位,,武道家,霧亥－,955,5
682位,,武道家,☆ＡＬＬ☆,955,5
683位,,ウィザード,ｖウィザード,955,5
684位,,ウィザード,舞之助,955,5
685位,,戦士,Ф黒大和Ф,955,5
686位,,剣士,アントニオ洋,955,5
687位,,剣士,卍俺に任せろ卍,955,4
688位,,アルケミスト,天ノ銃,954,5
689位,,黒魔術師,雪見時雨,954,5
690位,,獣人,ﾎﾟｰﾄｶﾞｽ・D．ｴｰｽ,954,5
691位,,獣人,藍原しおん,954,5
692位,,闘士,Shaft,954,5
693位,,闘士,ﾘﾝﾃﾞｨｽ,954,5
694位,,霊術師,Erza・Scarlett,954,5
695位,,プリンセス,リリルル,954,5
696位,,プリンセス,みくにちゃん,954,5
697位,,プリンセス,grina4,954,5
698位,,サマナー,☆マルアカ☆,954,5
699位,,サマナー,ららみ～,954,5
700位,,ランサー,洋食焼き,954,5
701位,,ランサー,Hearts・Cry,954,5
702位,,武道家,Ｓｈａｆｔ§,954,5
703位,,シーフ,tantan_07,954,5
704位,,追放天使,☆もんもんだよ☆,954,5
705位,,ウルフマン,tantan_39,954,5
706位,,ウィザード,インフェルノ中林,954,5
707位,,戦士,norabozu,954,5
708位,,剣士,けんしくん,954,5
709位,,黒魔術師,しのぶちゃ,953,5
710位,,霊術師,Ｐあぶ,953,5
711位,,リトルウィッチ,天ノ鞄,953,5
712位,,アーチャー,ユーピー,953,5
713位,,ランサー,EG０IST,953,5
714位,,ランサー,瀬斑,953,5
715位,,武道家,Wokka,953,5
716位,,追放天使,天の使者,953,5
717位,,追放天使,べやまあ,953,5
718位,,ビショップ,花井。,953,5
719位,,ビショップ,♪CARAMEL♪,953,5
720位,,戦士,むこうぶっち,953,5
721位,,メイド,赤いヘアピン,952,5
722位,,霊術師,Lilakugel,952,5
723位,,霊術師,雪＊,952,5
724位,,リトルウィッチ,まなぷりん歌姫,952,5
725位,,リトルウィッチ,その辺の少女,952,5
726位,,ランサー,メリデ♪,952,5
727位,,ランサー,フィル二,952,5
728位,,武道家,月風魔,952,5
729位,,武道家,うどみょん⇒,952,5
730位,,武道家,☆トイプードル☆,952,5
731位,,武道家,kuodo,952,5
732位,,シーフ,シーディア。,952,5
733位,,追放天使,☆ショップ☆,952,5
734位,,ビショップ,エルゴプラクシー,952,5
735位,,ビショップ,すきっぷびーと,952,5
736位,,戦士,クラエフ,952,5
737位,,剣士,いとーる,952,5
738位,,剣士,エコシュウ,952,5
739位,,剣士,かぼぞー,952,5
740位,,メイド,準備運動で骨折,951,5
741位,,光奏師,とんぼ。,951,5
742位,,光奏師,ゆゆちゃす,951,5
743位,,悪魔,権謀術数,951,5
744位,,シーフ,埋火,951,5
745位,,ランサー,おふくさん。,951,0
746位,,マスケッティア,れぎん銃士,950,5
747位,,霊術師,ラケリン,950,5
748位,,ネクロマンサー,tantan_09,950,5
749位,,リトルウィッチ,お姫ちゃまよん♪,950,5
750位,,プリンセス,変身ロボ,950,5
751位,,サマナー,はぴちゃん,950,5
752位,,アーチャー,きゃりーぱふぱふ,950,5
753位,,アーチャー,Feeorin,950,5
754位,,ランサー,銀嶺弧雀,950,5
755位,,ランサー,ミ～仔,950,5
756位,,ランサー,シャイえんまねこ,950,5
757位,,武道家,さいたま。,950,5
758位,,追放天使,ユティサン,950,5
759位,,ビショップ,ひまつぶC,950,5
760位,,ビショップ,独房502号室,950,5
761位,,ウィザード,リイド,950,5
762位,,剣士,真ノ漢（ｵﾄｺ）,950,5
763位,,剣士,わきげボンバー,950,5
764位,,ウルフマン,ジャガージャック,950,4
765位,,獣人,JimmyHoffa,949,5
766位,,獣人,けもぉ,949,5
767位,,獣人,峰童子,949,5
768位,,光奏師,キャメリッサ,949,5
769位,,霊術師,【めぐみん】,949,5
770位,,リトルウィッチ,みみながにゃんこ,949,5
771位,,ランサー,むくどり,949,5
772位,,ランサー,ルナ‘,949,5
773位,,シーフ,スターリング＿,949,5
774位,,ビショップ,ルーシェル☆,949,5
775位,,戦士,羅列,949,5
776位,,戦士,Zoos,949,5
777位,,ウィザード,安井ねこ,949,2
778位,,霊術師,紗那・D,948,5
779位,,リトルウィッチ,メルティアーノ♪,948,5
780位,,リトルウィッチ,伊吹星名,948,5
781位,,リトルウィッチ,薬師寺胡桃,948,5
782位,,ビーストテイマー,愛愛,948,5
783位,,アーチャー,ＡＧＥＨＡ＠弓,948,5
784位,,ランサー,akachanhonpo,948,5
785位,,ランサー,槍聖,948,5
786位,,武道家,kontyan,948,5
787位,,武道家,§ｵﾄﾉﾊ§武☆,948,5
788位,,シーフ,クルー†,948,5
789位,,追放天使,ひろぽん666,948,5
790位,,追放天使,そーうとうの,948,5
791位,,ウィザード,fucoxanthinol,948,5
792位,,リトルウィッチ,ﾙﾅﾙﾅ,948,3
793位,,黒魔術師,ﾆｺ・ロビン,947,5
794位,,獣人,岡_部_誠,947,5
795位,,霊術師,人生に迷った,947,5
796位,,ネクロマンサー,Ф青大和Ф,947,5
797位,,リトルウィッチ,ドラゴン愛,947,5
798位,,ランサー,Chartier,947,5
799位,,武道家,まぼろし探偵,947,5
800位,,武道家,☆ＳＨＩＨＵ☆,947,5
801位,,追放天使,クロウ･300グラム,947,5
802位,,追放天使,早ゆで,947,5
803位,,ウィザード,Shifuku,947,5
804位,,ウィザード,ｳｨｻﾞｰﾄﾞﾏﾝ,947,5
805位,,戦士,夕焼海色,947,3
806位,,ビショップ,BAMP,947,0
807位,,霊術師,wakky☆,946,5
808位,,ネクロマンサー,あいモモン,946,5
809位,,サマナー,＄ジャッカル＄,946,5
810位,,ランサー,ぽかさん,946,5
811位,,武道家,☆HIROKI☆,946,5
812位,,武道家,主席補佐官,946,5
813位,,シーフ,KBチーズ,946,5
814位,,追放天使,万物創生,946,5
815位,,ビショップ,腰は体の要なり,946,5
816位,,ウィザード,ウェザーブレイク,946,5
817位,,リトルウィッチ,テイム委員会,946,4
818位,,アルケミスト,Gazelle_tea,945,5
819位,,リトルウィッチ,プッチン・プリン,945,5
820位,,サマナー,CandyAlice,945,5
821位,,アーチャー,kekeiφ,945,5
822位,,アーチャー,ねこうさぎ＊,945,5
823位,,ランサー,MmuzFI,945,5
824位,,武道家,マエタン,945,5
825位,,武道家,反創世,945,5
826位,,シーフ,べーやまあ,945,5
827位,,ウルフマン,マスオ。,945,5
828位,,ウィザード,おつち,945,5
829位,,剣士,鮃鮃鮃,945,5
830位,,獣人,緑仙,945,3
831位,,アルケミスト,ぽいっぽい,944,5
832位,,闘士,ふぁいた～,944,5
833位,,霊術師,しばざくら,944,5
834位,,霊術師,ぱるとあ,944,5
835位,,悪魔,綾部貴子,944,5
836位,,ネクロマンサー,John_Necramancer,944,5
837位,,ビーストテイマー,ジャムぽてと,944,5
838位,,アーチャー,マグロソフト,944,5
839位,,武道家,TYAN,944,5
840位,,武道家,ボロイ,944,5
841位,,シーフ,天攻,944,5
842位,,ビショップ,kirara4,944,5
843位,,ウィザード,yuzkiha,944,5
844位,,戦士,アリーヴェデルチ,944,5
845位,,剣士,一撃⇔必殺,944,5
846位,,アルケミスト,銃迅狗,943,5
847位,,獣人,みょん⇒,943,5
848位,,獣人,ぽーたろー,943,5
849位,,霊術師,cheap__,943,5
850位,,霊術師,愛の霊術☆コザク,943,5
851位,,悪魔,ねっき一,943,5
852位,,アーチャー,ナイトシェイド,943,5
853位,,ランサー,ARGO,943,5
854位,,ランサー,ウィンリ１,943,5
855位,,武道家,maori,943,5
856位,,武道家,☆副隊長☆,943,5
857位,,武道家,ナプル,943,5
858位,,武道家,一紅,943,5
859位,,武道家,漆黒の豺狼,943,5
860位,,シーフ,スリーエフ,943,5
861位,,ビショップ,殴って候,943,5
862位,,ウルフマン,旋の爪術士,943,5
863位,,ウィザード,sevencraw,943,5
864位,,戦士,ⅩHIDEⅩ,943,5
865位,,戦士,のー戦士,943,5
866位,,剣士,♪yousk♪,943,5
867位,,シーフ,リッチカスタード,943,3
868位,,メイド,Gauvain,943,0
869位,,メイド,セフィナ。,942,5
870位,,獣人,化石の記憶,942,5
871位,,霊術師,§社長秘書§,942,5
872位,,霊術師,れぃたま,942,5
873位,,プリンセス,物理ﾘﾄﾙ,942,5
874位,,ビーストテイマー,リリ～ちゃん♪,942,5
875位,,ビーストテイマー,リヤン,942,5
876位,,アーチャー,蜀葵,942,5
877位,,アーチャー,ラリラリホー,942,5
878位,,ランサー,たなばたよう,942,5
879位,,武道家,ふわとろ煮込み。,942,5
880位,,武道家,JackBlow,942,5
881位,,シーフ,conrad_S,942,5
882位,,追放天使,blackened,942,5
883位,,ビショップ,キャロ教徒,942,5
884位,,ビショップ,【苦集滅道】,942,5
885位,,ウィザード,Magicdoll,942,5
886位,,戦士,神券勝負,942,5
887位,,剣士,デマルカシオン,942,5
888位,,剣士,ダテマキマン,942,5
889位,,剣士,＜ブレイド＞,942,5
890位,,アルケミスト,山佐BAR連チャン,941,5
891位,,黒魔術師,くろま子,941,5
892位,,光奏師,tibe,941,5
893位,,リトルウィッチ,モロチ,941,5
894位,,リトルウィッチ,Lacris,941,5
895位,,プリンセス,りろじん,941,5
896位,,サマナー,huzuki,941,5
897位,,サマナー,さもぷりさん,941,5
898位,,ビーストテイマー,charm,941,5
899位,,ランサー,ななえる,941,5
900位,,ランサー,楓ちゃん,941,5
901位,,ランサー,黄昏ｒｓ,941,5
902位,,ランサー,まえもぐまん,941,5
903位,,武道家,is2235,941,5
904位,,シーフ,ヨザクラ,941,5
905位,,追放天使,って、おい！,941,5
906位,,ビショップ,8ちゃん,941,5
907位,,ウルフマン,並盛り,941,5
908位,,ウィザード,スザク,941,5
909位,,ウィザード,Drosselmeyer,941,5
910位,,ウィザード,深井,941,5
911位,,戦士,DayDream♪,941,5
912位,,戦士,Garugo,941,5
913位,,剣士,‡魔虎‡,941,5
914位,,ランサー,ooよーだoo,941,4
915位,,ビーストテイマー,初め,941,0
916位,,メイド,Vipsania,940,5
917位,,獣人,さらまんだーε,940,5
918位,,霊術師,レイセフト,940,5
919位,,霊術師,ＮARUMI,940,5
920位,,プリンセス,ⅹﾗﾝﾗﾝⅹ,940,5
921位,,ビーストテイマー,マリイちゃん,940,5
922位,,ビーストテイマー,アル・シェリ,940,5
923位,,アーチャー,黒梅酒,940,5
924位,,アーチャー,♪♯♯♯♪,940,5
925位,,ランサー,ひろぽんarc,940,5
926位,,ランサー,↑ウラチャ↑,940,5
927位,,ランサー,ｔんぽｗ,940,5
928位,,武道家,Ф赤大和Ф,940,5
929位,,武道家,ろんしゃん,940,5
930位,,武道家,ワイはロリコン,940,5
931位,,武道家,クロネコ♪,940,5
932位,,シーフ,だいこくてん,940,5
933位,,シーフ,ゼルドリッツ,940,5
934位,,追放天使,バカ旦那,940,5
935位,,ビショップ,Eksrens,940,5
936位,,ビショップ,葵月華,940,5
937位,,ウィザード,ヴェロックス,940,5
938位,,ウィザード,seja世宗,940,5
939位,,ウィザード,ユド,940,5
940位,,ウィザード,sｉmpｌe,940,5
941位,,戦士,稟賦,940,5
942位,,戦士,チャチャマル,940,5
943位,,剣士,臆病なｶｰﾚｯｼﾞ君,940,5
944位,,剣士,もちゃ王,940,5
945位,,ビーストテイマー,ハーモ二,940,4
946位,,追放天使,マゾンガーＺ,940,4
947位,,アルケミスト,☆どろっせる☆,939,5
948位,,光奏師,ﾋﾞﾁﾋﾞﾁおじさん,939,5
949位,,霊術師,リトル☆ブーツ,939,5
950位,,ネクロマンサー,げんこつ隊長,939,5
951位,,リトルウィッチ,しのぶ♪,939,5
952位,,リトルウィッチ,どつき姫ﾟ,939,5
953位,,プリンセス,九条院伊織,939,5
954位,,プリンセス,evian1_5,939,5
955位,,プリンセス,びびぷりん,939,5
956位,,プリンセス,ﾌﾟﾘﾝｾｽ・ﾌﾟﾘｽﾞﾝ,939,5
957位,,プリンセス,優奈☆,939,5
958位,,ランサー,撃業,939,5
959位,,ランサー,i_mon,939,5
960位,,ランサー,お豆腐槍,939,5
961位,,武道家,黒ノ孤独ユノ,939,5
962位,,武道家,＠KKZZRR,939,5
963位,,武道家,長船乱怒,939,5
964位,,シーフ,tyoro,939,5
965位,,追放天使,跫音,939,5
966位,,追放天使,獅子座流星群,939,5
967位,,ビショップ,クルｰクルｰ,939,5
968位,,ウィザード,ライジング,939,5
969位,,戦士,Snow_Runner,939,5
970位,,剣士,まったりん,939,5
971位,,リトルウィッチ,Artesano＋,939,3
972位,,サマナー,㈱666,939,1
973位,,霊術師,さくらよう,938,5
974位,,霊術師,かーらτ,938,5
975位,,リトルウィッチ,ゆにゃ,938,5
976位,,リトルウィッチ,大咲大尉,938,5
977位,,プリンセス,世界で1番お姫様,938,5
978位,,サマナー,Telijie,938,5
979位,,サマナー,リミユル,938,5
980位,,ランサー,眠れる女子,938,5
981位,,ランサー,ヴィルマフレア,938,5
982位,,武道家,Tom_Cat,938,5
983位,,武道家,ぺとら。,938,5
984位,,シーフ,黒いオルフェ,938,5
985位,,ビショップ,嵐あらし,938,5
986位,,ビショップ,ブリスオーラ,938,5
987位,,ウィザード,マンナンライフ,938,5
988位,,ウィザード,烏哭∮,938,5
989位,,ウィザード,おらふ,938,5
990位,,ウィザード,武タケル,938,5
991位,,ウィザード,ナルミン☆,938,5
992位,,戦士,ビアレッティ,938,5
993位,,戦士,冴ゆる,938,5
994位,,戦士,rding,938,5
995位,,戦士,BlackEyedSusan,938,5
996位,,剣士,rs255,938,5
997位,,アーチャー,ﾙｲｰｽﾞ,938,4
998位,,戦士,品質,938,4
999位,,ビショップ,†ごまちゃん†,938,3
